County,2011_count,2012_count,2013_count,2014_count,2011_weight,2012_weight,2013_weight,2014_weight,total_heat,total_heat_norm,Hour,latitude,length_of_encounter_seconds,longitude,Autumn,Spring,Summer,Winter,Elongated-Symmetric,Light-Only,Other,Rounded,Tapered,Unknown
"Marion County, Oregon",2.0,12.0,14.0,8.0,0.001020831272,0.001019233314,0.001017333525,0.001019264758,36129.01458243464,0.06205120922105535,15.222222222222221,44.94308645833334,569.3055555555555,-123.00906636666666,10.0,5.0,8.0,13.0,4.0,7.0,3.0,17.0,4.0,1.0
"Marion County, South Carolina",0.0,0.0,0.0,1.0,0.0001052135348,0.0001032657737,0.0001015273358,0.0001003829683,14942.773912773408,0.025664059790195023,13.0,34.1780556,180.0,-79.4008333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
"Marion County, West Virginia",1.0,4.0,3.0,1.0,0.0001819635666,0.0001808616797,0.0001795067348,0.0001784223065,46109.927885396755,0.07919332468524032,14.11111111111111,39.513886677777776,1020.0,-80.16264726666667,1.0,1.0,5.0,2.0,1.0,4.0,0.0,3.0,0.0,1.0
"Mariposa County, California",0.0,1.0,0.0,1.0,5.832000998e-05,5.69765274e-05,5.635871587e-05,5.565172448e-05,40994.21241791813,0.07040713623098233,19.5,37.6782795,315.0,-119.6697134,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
"Marquette County, Michigan",2.0,0.0,2.0,0.0,0.0002165094261,0.0002161226971,0.0002144757847,0.0002129148143,14867.545908834843,0.025534856470768103,17.25,46.544507875,210.0,-87.48991385,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
"Marquette County, Wisconsin",1.0,0.0,0.0,2.0,4.932325775e-05,4.856435625e-05,4.803576552e-05,4.734198014e-05,75533.35216378179,0.12972775184854315,19.0,43.90351853333334,115.0,-89.4448148,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
"Marshall County, Alabama",0.0,0.0,1.0,1.0,0.0003013735463,0.0003003527472,0.0002986008757,0.0002961253582,8414.374323976157,0.014451600954961232,21.0,34.2793056,600.0,-86.23055554999999,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Marshall County, Illinois",1.0,0.0,0.0,1.0,4.007935964e-05,3.906242656e-05,3.838051019e-05,3.759334623e-05,54870.9769851648,0.09424033598540325,16.0,41.026666649999996,210.0,-89.42472219999999,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Marshall County, Indiana",0.0,3.0,0.0,0.0,0.0001506562811,0.000149577325,0.0001484523197,0.0001474076387,16045.212735285915,0.027557487076263223,14.666666666666666,41.3362963,2100.0,-86.29361113333334,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
"Marshall County, Iowa",0.0,2.0,0.0,0.0,0.0001316388866,0.0001307455328,0.000129733593,0.0001279355044,12237.511796655433,0.0210178000594731,4.0,42.0281892,510.0,-92.8416269,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
"Marshall County, Kentucky",3.0,1.0,1.0,1.0,0.0001003380205,9.961094027e-05,9.87836103e-05,9.737009692e-05,51498.88467804403,0.08844880229204886,18.166666666666668,36.95270368333333,202.5,-88.25454721666667,1.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0
"Marshall County, South Dakota",0.0,1.0,0.0,0.0,1.484480166e-05,1.49443495e-05,1.517435244e-05,1.485386436e-05,53531.93860997429,0.09194055141241451,23.0,45.7916667,4.0,-97.7505556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Marshall County, Tennessee",0.0,0.0,2.0,0.0,9.90124198e-05,9.868687602e-05,9.854626381e-05,9.829375093e-05,20295.036287281848,0.034856515113016774,22.0,35.4052778,7.5,-86.81430555,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
"Marshall County, West Virginia",1.0,1.0,1.0,0.0,0.0001057142459,0.0001045977008,0.0001033026875,0.0001016647739,23004.319750664392,0.03950968146611266,14.666666666666666,39.9528704,300.0,-80.74037033333333,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
"Martin County, Florida",4.0,3.0,4.0,8.0,0.0004746196035,0.0004747172993,0.0004782563476,0.0004810509428,43421.42005617429,0.07457584026913791,14.421052631578947,27.169195915789476,314.7368421052632,-80.22861113157894,0.0,7.0,2.0,10.0,0.0,8.0,0.0,9.0,1.0,1.0
"Martin County, Minnesota",1.0,0.0,0.0,0.0,6.619658149e-05,6.519113998e-05,6.462786768e-05,6.360017559e-05,9063.912161244143,0.01556717547873756,1.0,43.6522222,120.0,-94.7266667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Martin County, North Carolina",1.0,1.0,0.0,0.0,7.762948604e-05,7.598038677e-05,7.480212067e-05,7.362527737e-05,18258.05493432343,0.03135802068761765,20.5,35.89430555,750.0,-77.27888885,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
"Martinsville City, Virginia",1.0,0.0,0.0,0.0,4.363890235e-05,4.299129286e-05,4.245654063e-05,4.183775629e-05,13749.200087293211,0.023614109078235804,19.0,36.6913889,1800.0,-79.8727778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Mason County, Michigan",1.0,1.0,1.0,0.0,9.193506031e-05,9.132303983e-05,9.072332341e-05,9.026675781e-05,26308.981125870738,0.04518540323067376,15.0,43.98574076666667,1940.0,-86.36120369999999,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
"Mason County, Texas",0.0,1.0,0.0,0.0,1.294466705e-05,1.292415386e-05,1.3038234e-05,1.286518075e-05,61899.60353814605,0.10631192946273398,17.0,30.7486111,10.0,-99.2302778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Mason County, Washington",0.0,4.0,2.0,1.0,0.0001953736383,0.0001933556657,0.0001913772241,0.0001903983917,34878.59461253683,0.059903625843455065,22.142857142857142,47.30357142857143,628.1428571428571,-123.02805554285715,0.0,2.0,5.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0
"Mason County, West Virginia",0.0,2.0,6.0,0.0,8.767580586e-05,8.672502355e-05,8.590044267e-05,8.530604465e-05,88297.41705776512,0.15164990141175758,12.125,39.0267361,2541.125,-81.9763889,5.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0
"Matagorda County, Texas",0.0,0.0,1.0,0.0,0.0001177345232,0.0001164448419,0.0001155086265,0.0001146022133,8657.362054253152,0.014868929870898443,18.0,28.7077778,300.0,-96.2172222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"Matanuska-Susitna Borough, Alaska",4.0,5.0,10.0,6.0,0.0002944085259,0.0002984950594,0.0003034237564,0.0003082082605,83710.73746997556,0.14377232661429143,16.32,61.622854016,628.6,-149.37804154000003,11.0,9.0,1.0,4.0,1.0,7.0,2.0,10.0,4.0,1.0
"Maui County, Hawaii",2.0,10.0,19.0,4.0,0.0005037154147,0.0005062884325,0.000509516463,0.0005122069862,67187.8387878986,0.11539441886038536,15.257142857142858,20.84359959714286,884.3142857142857,-156.48301744285715,5.0,3.0,8.0,19.0,1.0,17.0,4.0,10.0,2.0,1.0
"Maury County, Tennessee",1.0,3.0,4.0,2.0,0.0002616793491,0.0002614592013,0.0002646191871,0.000268249229,37771.82628388361,0.06487272134297657,16.7,35.65141666,1278.5,-87.02091668,2.0,3.0,2.0,3.0,1.0,5.0,2.0,1.0,1.0,0.0
"Maverick County, Texas",1.0,0.0,0.0,0.0,0.0001773672951,0.0001776911834,0.0001789022924,0.0001794370692,3382.810791931618,0.005809942580261973,21.0,28.7088889,1800.0,-100.4991667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"McClain County, Oklahoma",0.0,0.0,2.0,0.0,0.0001129681382,0.0001133731248,0.0001153725478,0.0001170087404,17335.146342325985,0.029772934717357452,14.0,35.0136111,360.0,-97.3608333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
"McCracken County, Kentucky",1.0,4.0,1.0,1.0,0.0002111781363,0.0002089787245,0.0002067667707,0.0002052082725,30299.780670565284,0.052039560211404955,19.142857142857142,37.06003965714286,36.285714285714285,-88.58857142857143,0.0,5.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0
"McDonald County, Missouri",1.0,0.0,0.0,0.0,7.347294157e-05,7.317951615e-05,7.161218381e-05,7.169314399e-05,8166.271652923559,0.01402548718109505,1.0,36.5944444,3600.0,-94.3838889,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"McDonough County, Illinois",1.0,2.0,0.0,0.0,0.0001043822259,0.000103743738,0.0001020684858,9.990229123e-05,21170.722655825084,0.036360497402445735,16.0,40.4591667,200.0,-90.6716667,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
"McDowell County, North Carolina",0.0,1.0,2.0,0.0,0.0001446060214,0.0001433860945,0.0001424743527,0.0001413976044,19616.95581059423,0.03369191890097082,13.666666666666666,35.6838889,1101.6666666666667,-82.0094444,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
"McHenry County, Illinois",15.0,10.0,5.0,0.0,0.0009902012305,0.000982152846,0.0009734529055,0.0009657650849,22370.78863275204,0.0384215983174308,15.566666666666666,42.27443518333334,376.3666666666667,-88.36364816333334,6.0,4.0,17.0,3.0,0.0,12.0,3.0,5.0,4.0,6.0
"McIntosh County, Oklahoma",0.0,2.0,0.0,0.0,6.505072329e-05,6.435629572e-05,6.364050627e-05,6.271736343e-05,24861.59251553641,0.04269952824841799,21.0,35.3786111,3604.0,-95.55250000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
"McKean County, Pennsylvania",1.0,1.0,0.0,0.0,0.0001384594711,0.0001374784562,0.0001354710488,0.0001339706722,10152.491601516665,0.017436799419018795,21.5,41.814583299999995,480.0,-78.4188889,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"McKinley County, New Mexico",2.0,0.0,2.0,0.0,0.0002321630689,0.0002305858959,0.0002299571053,0.0002287017577,13866.05494821533,0.02381480609439801,21.25,35.9286324,946.25,-108.336591825,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
"McLean County, Illinois",1.0,5.0,7.0,0.0,0.000548564369,0.000550363111,0.0005539255741,0.0005469822452,20998.769809858597,0.03606517016630213,17.76923076923077,40.48177353076923,496.53846153846155,-88.98431623846153,3.0,7.0,3.0,0.0,0.0,4.0,0.0,5.0,3.0,1.0
"McLean County, North Dakota",0.0,0.0,0.0,1.0,2.914716624e-05,2.990463115e-05,2.994996277e-05,3.001247172e-05,49979.222437731296,0.08583879809711495,23.0,47.2891667,600.0,-101.0286111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"McLennan County, Texas",2.0,2.0,1.0,0.0,0.0007634304355,0.000762729009,0.0007640753235,0.000763949827,4978.35456393796,0.008550272521789143,16.4,31.6128315,876.0,-97.20281503999999,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
"McLeod County, Minnesota",1.0,1.0,1.0,0.0,0.000116649649,0.0001144979341,0.0001136098546,0.000112393612,20932.68638639336,0.0359516725693464,14.333333333333334,44.892962966666666,320.0,-94.31138886666668,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
"McMinn County, Tennessee",0.0,1.0,0.0,1.0,0.000167978961,0.0001670994952,0.0001659241862,0.0001654880088,13851.667669406801,0.02379009609170938,2.0,35.4427778,52.5,-84.5930556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
"McMullen County, Texas",0.0,0.0,1.0,0.0,2.237151731e-06,2.32609278e-06,2.405111127e-06,2.510202544e-06,415781.2039426817,0.714099921467912,22.0,28.4652778,2.0,-98.8105556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"McPherson County, Kansas",1.0,1.0,1.0,1.0,9.357521028e-05,9.31106262e-05,9.308729447e-05,9.078199338e-05,42269.58990883539,0.07259758389304527,13.75,38.4286111,162.5,-97.6688889,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
"Meade County, Kentucky",1.0,0.0,0.0,0.0,9.514474715e-05,9.321896477e-05,9.253348599e-05,9.137891263e-05,6306.181034398807,0.01083080076425828,18.0,37.9291667,1800.0,-86.1794444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Meade County, South Dakota",0.0,0.0,2.0,0.0,8.184380486e-05,8.234687084e-05,8.354913008e-05,8.394883877e-05,23938.011061096135,0.04111328664386499,11.5,44.170538,8.5,-103.325901,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"Mecklenburg County, North Carolina",11.0,11.0,11.0,5.0,0.003029376267,0.003081477071,0.003135116153,0.003173816528,10906.167114740141,0.01873122932518494,14.18421052631579,35.24144002105263,274.19736842105266,-80.84331137631578,6.0,11.0,11.0,10.0,5.0,13.0,6.0,9.0,3.0,2.0
"Mecklenburg County, Virginia",2.0,0.0,0.0,1.0,0.0001045074037,0.0001009651724,9.885956118e-05,9.771882344e-05,26832.604422471406,0.046084720831939964,8.666666666666666,36.5925,1804.0,-78.6163889,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
"Mecosta County, Michigan",0.0,1.0,0.0,0.0,0.0001394769419,0.000138600079,0.000136901457,0.0001357205881,5772.002482047648,0.009913354620308991,22.0,43.7733333,1500.0,-85.5025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Medina County, Ohio",1.0,3.0,8.0,1.0,0.0005568935064,0.0005532372695,0.0005526660554,0.0005524801857,22605.824722390644,0.03882527037273658,18.307692307692307,41.16801282307692,946.7692307692307,-81.84514956153846,4.0,4.0,4.0,1.0,2.0,7.0,1.0,2.0,1.0,0.0
"Medina County, Texas",0.0,1.0,0.0,0.0,0.0001492729061,0.0001491121065,0.000149490315,0.0001502665678,5365.090862021992,0.009214488117568382,8.0,29.1397222,45.0,-98.905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Meigs County, Tennessee",0.0,0.0,1.0,0.0,3.751161016e-05,3.717924734e-05,3.689630346e-05,3.676708432e-05,27102.986104939195,0.046549098577700745,19.0,35.6666667,420.0,-84.6647222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Menard County, Illinois",0.0,1.0,1.0,0.0,4.075660356e-05,4.043896366e-05,3.978560143e-05,3.929613694e-05,44917.62184536412,0.07714555138168713,11.0,39.9608333,210.0,-89.7238889,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
"Mendocino County, California",6.0,0.0,2.0,3.0,0.0002803147909,0.0002781369679,0.0002754928211,0.0002740330624,36523.7978752294,0.06272924544709996,19.727272727272727,39.385782818181816,1532.7272727272727,-123.52325757272727,1.0,7.0,1.0,2.0,0.0,6.0,0.0,3.0,1.0,1.0
"Menominee County, Michigan",0.0,1.0,0.0,0.0,7.660880562e-05,7.561713392e-05,7.508060722e-05,7.389232019e-05,10579.61282751564,0.01817037571119095,22.0,45.1077778,25.0,-87.6141667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Merced County, California",3.0,13.0,9.0,3.0,0.0008322621699,0.0008312340346,0.0008292126949,0.000830719958,30944.955328225242,0.053147641019289614,13.035714285714286,37.165396803571426,1633.9285714285713,-120.7090674607143,5.0,11.0,10.0,2.0,3.0,8.0,2.0,9.0,6.0,0.0
"Mercer County, Illinois",1.0,0.0,0.0,0.0,5.236925057e-05,5.150224329e-05,5.087126496e-05,4.995585814e-05,11457.104951272935,0.01967745936654103,12.0,41.1997222,60.0,-90.7491667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Mercer County, Kentucky",2.0,0.0,0.0,1.0,6.828608763e-05,6.794421418e-05,6.737792237e-05,6.710629078e-05,39925.72455634258,0.06857201936950512,14.333333333333334,37.7249074,362.6666666666667,-84.87944443333333,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
"Mercer County, New Jersey",2.0,0.0,2.0,1.0,0.001179168334,0.001174370957,0.001169102366,0.00115899413,4022.6062988176013,0.006908784752275567,16.2,40.24544434,240.0,-74.68655556,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
"Mercer County, North Dakota",0.0,0.0,2.0,0.0,2.704161167e-05,2.700498125e-05,2.718092035e-05,2.73703186e-05,73581.02574330232,0.1263746513949298,22.0,47.2944444,6.5,-101.6222222,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"Mercer County, Ohio",0.0,1.0,1.0,0.0,0.0001306823999,0.0001297035707,0.0001285310374,0.0001279606378,13948.132341834102,0.023955773169825348,11.0,40.43972225,1200.0,-84.6729167,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"Mercer County, Pennsylvania",2.0,9.0,2.0,0.0,0.0003728051271,0.0003684690285,0.0003643395249,0.0003602721861,28248.537662423834,0.04851657154059591,20.615384615384617,41.26378205384616,301.15384615384613,-80.32307692307693,4.0,0.0,9.0,0.0,0.0,6.0,1.0,4.0,0.0,2.0
"Mercer County, West Virginia",1.0,0.0,3.0,4.0,0.000200798009,0.0001988936784,0.0001959247829,0.0001940270324,49223.60212634537,0.08454102802020057,14.75,37.3540772125,1012.75,-81.11772057499999,1.0,1.0,1.0,5.0,1.0,2.0,3.0,2.0,0.0,0.0
"Meriwether County, Georgia",0.0,0.0,1.0,0.0,6.932281648e-05,6.798245132e-05,6.71437405e-05,6.662875538e-05,14893.421077725034,0.025579296805966614,12.0,32.8902778,2700.0,-84.6811111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Merrimack County, New Hampshire",2.0,13.0,6.0,5.0,0.0004713970779,0.0004687395595,0.000466771942,0.000465474492,53699.619278292055,0.09222854122759122,18.26923076923077,43.259954442307695,198.65384615384616,-71.62866715,6.0,7.0,5.0,8.0,0.0,7.0,3.0,6.0,6.0,4.0
"Mesa County, Colorado",5.0,6.0,5.0,1.0,0.0004723824518,0.0004694150823,0.0004657529344,0.0004621820111,30557.057999869045,0.052481431366014956,18.529411764705884,39.07078432352941,1113.5294117647059,-108.56526143529412,6.0,1.0,2.0,8.0,1.0,6.0,1.0,2.0,3.0,4.0
"Metcalfe County, Kentucky",0.0,1.0,0.0,0.0,3.232154653e-05,3.181011537e-05,3.151961424e-05,3.140737776e-05,25149.232899497027,0.04319354763565704,22.0,36.98,300.0,-85.6122222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Miami County, Indiana",0.0,0.0,2.0,1.0,0.0001176318132,0.0001163970454,0.0001144548081,0.0001133204077,30710.94953408775,0.052745738485860866,22.0,40.77648146666667,501.6666666666667,-86.08444446666665,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
"Miami County, Kansas",0.0,0.0,1.0,0.0,0.0001050755183,0.0001040974316,0.0001039071299,0.0001032607474,9623.97865249861,0.016529083890250935,21.0,38.6194444,900.0,-94.6805556,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Miami County, Ohio",3.0,3.0,1.0,3.0,0.0003297439684,0.0003279918277,0.0003266299141,0.0003262823472,29629.341110504993,0.050888087194712175,17.0,40.0734722,142.6,-84.23030553,3.0,2.0,2.0,3.0,0.0,5.0,1.0,3.0,1.0,0.0
"Miami-Dade County, Florida",37.0,32.0,31.0,16.0,0.008167147678,0.008210005009,0.008258683246,0.00827603097,12489.919770832646,0.021451308146968728,15.431034482758621,25.762620223275864,614.2431034482759,-80.22778702586207,26.0,28.0,20.0,42.0,5.0,37.0,18.0,29.0,11.0,16.0
"Middlesex County, Connecticut",8.0,11.0,9.0,0.0,0.0005333665018,0.0005277808925,0.0005232034441,0.0005177049267,42874.74775455682,0.07363693623992272,18.5,41.48142857142857,1086.5357142857142,-72.54786705714285,11.0,3.0,10.0,4.0,2.0,12.0,2.0,10.0,0.0,2.0
"Middlesex County, Massachusetts",5.0,23.0,30.0,7.0,0.004894284566,0.004916235328,0.004937452633,0.00494812445,12553.684898896217,0.021560824095527252,16.276923076923076,42.44100086615384,637.3846153846154,-71.27892827846154,23.0,17.0,10.0,15.0,2.0,20.0,6.0,19.0,13.0,5.0
"Middlesex County, New Jersey",4.0,16.0,13.0,4.0,0.002616530297,0.002610781045,0.002600504254,0.00258924722,13136.298961219822,0.022561457727365845,17.83783783783784,40.48232471621621,489.2432432432432,-74.38718094054053,8.0,9.0,11.0,9.0,0.0,14.0,3.0,11.0,7.0,2.0
"Middlesex County, Virginia",1.0,0.0,0.0,1.0,3.483794102e-05,3.457274885e-05,3.411776718e-05,3.348088675e-05,62024.282977825285,0.10652606511205946,17.5,37.5861048,460.0,-76.3265481,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
"Midland County, Michigan",1.0,0.0,0.0,0.0,0.0002689878061,0.0002667709776,0.0002647236196,0.00026230517,2230.584384843607,0.003831005632144827,9.0,43.6727778,30.0,-84.3805556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Midland County, Texas",4.0,0.0,0.0,0.0,0.0004500751282,0.0004694628787,0.0004821488301,0.0004923798419,5332.443073667273,0.009158415878421613,17.25,31.98613065,158.25,-102.1010485,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0
"Mifflin County, Pennsylvania",1.0,1.0,0.0,0.0,0.000150043231,0.0001489782765,0.0001475630615,0.0001460567162,9368.757929980582,0.016090744936544332,10.5,40.5991667,1810.0,-77.5716667,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Milam County, Texas",0.0,2.0,0.0,0.0,7.89807642e-05,7.683753603e-05,7.623569349e-05,7.5849587e-05,20823.156007700523,0.035763555275728456,23.0,30.8530556,450.0,-96.9766667,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
"Mille Lacs County, Minnesota",2.0,3.0,2.0,1.0,8.296077589e-05,8.168409372e-05,8.119781749e-05,8.030763132e-05,87155.53136476851,0.14968872453324092,15.0,45.83423105,374.625,-93.6696152625,3.0,1.0,1.0,3.0,0.0,1.0,4.0,1.0,2.0,0.0
"Mills County, Texas",1.0,0.0,0.0,0.0,1.567290086e-05,1.539682235e-05,1.541802817e-05,1.530626633e-05,38282.63863592129,0.06575003627933246,7.0,31.4702778,5.0,-98.4086111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Milwaukee County, Wisconsin",6.0,15.0,12.0,3.0,0.003053452128,0.003041748681,0.003029943175,0.003011068064,10579.049160774914,0.018169407619388168,16.72222222222222,42.99996181944445,753.5,-87.91667679722222,7.0,8.0,14.0,7.0,3.0,9.0,4.0,8.0,8.0,4.0
"Mineral County, Montana",0.0,1.0,0.0,0.0,1.354487849e-05,1.315357671e-05,1.338001295e-05,1.317934878e-05,60819.959288472506,0.10445765161997837,0.0,47.1166667,480.0,-114.7791667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Mineral County, West Virginia",0.0,0.0,1.0,0.0,9.005418381e-05,8.88567442e-05,8.763148976e-05,8.660670028e-05,11411.423025430031,0.01959900113094119,0.0,39.4408333,120.0,-78.9741667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Mingo County, West Virginia",1.0,2.0,4.0,0.0,8.538729914e-05,8.345256152e-05,8.232125756e-05,8.086370873e-05,74789.49786841698,0.12845018978256575,19.428571428571427,37.65226191428571,1928.5714285714287,-82.21603175714286,4.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0
"Minidoka County, Idaho",0.0,1.0,1.0,0.0,6.485814208e-05,6.421290644e-05,6.455824604e-05,6.389863522e-05,27948.442576016147,0.048001161330599555,15.5,42.5586111,120.0,-113.7630556,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"Minnehaha County, South Dakota",3.0,5.0,3.0,2.0,0.000550307229,0.0005568793573,0.0005632422151,0.0005680849116,21060.990462378766,0.036172033494074066,16.0,43.56641026153846,176.69230769230768,-96.71091880769231,3.0,4.0,1.0,5.0,0.0,4.0,3.0,4.0,2.0,0.0
"Mississippi County, Arkansas",1.0,0.0,0.0,0.0,0.0001477450952,0.0001451513759,0.0001414426866,0.0001390099274,4061.0485186516025,0.006974808867613636,23.0,35.705,60.0,-89.9694444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Mississippi County, Missouri",0.0,1.0,0.0,0.0,4.568668255e-05,4.548307992e-05,4.485532252e-05,4.453331797e-05,17588.958386439896,0.030208854280460985,9.0,36.7797222,600.0,-89.3855556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Missoula County, Montana",2.0,7.0,6.0,2.0,0.0003538519262,0.0003538273897,0.0003541209672,0.0003543846773,44626.91529940088,0.07664626589289149,16.764705882352942,46.87762691176471,873.2352941176471,-113.94408962352942,3.0,3.0,7.0,4.0,0.0,7.0,1.0,4.0,3.0,2.0
"Mitchell County, Georgia",1.0,0.0,0.0,0.0,7.510667218e-05,7.356188756e-05,7.276094083e-05,7.136326756e-05,7988.637794549667,0.013720402864844128,12.0,31.1275,3.0,-84.1519444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"Mitchell County, North Carolina",0.0,1.0,0.0,0.0,4.928795119e-05,4.884794838e-05,4.836172137e-05,4.767185657e-05,16377.351076786412,0.028127931245775714,0.0,35.8358333,10.0,-81.9891667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Mobile County, Alabama",3.0,5.0,4.0,9.0,0.001325818926,0.001318595082,0.001309893141,0.001301123746,17820.513851372685,0.030606548398800126,18.476190476190474,30.535855952380953,750.4761904761905,-88.14857181428572,3.0,12.0,3.0,3.0,0.0,8.0,4.0,6.0,2.0,1.0
"Modoc County, California",0.0,0.0,2.0,0.0,3.052091221e-05,2.979629258e-05,2.894044902e-05,2.848875678e-05,69107.42810582696,0.11869129367864255,19.0,41.5291667,2400.0,-120.1722222,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Moffat County, Colorado",0.0,0.0,0.0,1.0,4.308362652e-05,4.196844932e-05,4.153880086e-05,4.063449274e-05,36914.451217534755,0.06340018852585416,21.0,40.5152778,6.0,-107.5458333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Mohave County, Arizona",24.0,13.0,11.0,5.0,0.0006509630084,0.0006479506692,0.0006428165826,0.0006390900276,67019.30386077017,0.11510496186452848,18.132075471698112,34.840344883018865,7148.603773584906,-114.24106840754716,14.0,13.0,12.0,14.0,0.0,14.0,11.0,21.0,4.0,3.0
"Moniteau County, Missouri",2.0,0.0,1.0,0.0,5.041134159e-05,4.992814763e-05,4.981744653e-05,4.966682355e-05,43877.45609207661,0.07535907744853979,9.0,38.6275,700.0,-92.5663889,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
